NAME,B2,B3,B4
nonphotosyntheticvegetation.needles.pinus.ponderosa.vswir.vh323.ucsb.asd.spectrum,0.1401743230553497,0.19977826188460668,0.3797301127589373
vegetation.shrub.aloe.arborescens_flower.vswir.jpl072.jpl.asd.spectrum,0.02147420561585862,0.039458879992527666,0.1236996743370898
vegetation.tree.cedrus.atlantica.vswir.jpl152.jpl.asd.spectrum,0.06756255264894402,0.10085888922350425,0.058852683466266466
vegetation.tree.betula.lenta.vswir.bele-1-55.ucsb.asd.spectrum,0.04700049877778366,0.0782965968532156,0.04432735964819702
vegetation.shrub.umbellularia.californica.vswir.vh236.ucsb.asd.spectrum,0.10732470535488368,0.23929965683640897,0.10744506573486545
vegetation.tree.quercus.agrifolia.vswir.jpl112.jpl.asd.spectrum,0.053738019155926395,0.07933164595464565,0.05149133090356415
vegetation.tree.pinus.strobus.vswir.pist-3-29.ucsb.asd.spectrum,0.08495841531181252,0.14840426724238043,0.07833983839471223
nonphotosyntheticvegetation.branches.salvia.leucophylla.vswir.vh290.ucsb.asd.spectrum,0.10805094983378068,0.12792218463522642,0.1618888971291846
nonphotosyntheticvegetation.bark.calocedrus.decurrens.vswir.vh312.ucsb.asd.spectrum,0.17576960745159984,0.21023083464479864,0.31089109326699654
vegetation.shrub.adenostoma.fasciculatum.vswir.vh113.ucsb.asd.spectrum,0.027368023573526173,0.05558080033525321,0.02870423998696224
vegetation.shrub.salvia.leucophylla.vswir.vh096.ucsb.asd.spectrum,0.15886759714827628,0.1912307626196191,0.170658929706818
vegetation.tree.pinus.strobus.vswir.pist-2-27.ucsb.asd.spectrum,0.07509190564770397,0.1446691046762163,0.06456026257389573
vegetation.tree.macadamia.integrifolia.vswir.jpl211.jpl.asd.spectrum,0.0839321509197979,0.1321969019181096,0.08315721439114929
vegetation.tree.quercus.rubra.vswir.quru-2-7.ucsb.asd.spectrum,0.05908864309701165,0.10458754727245703,0.056213845380164634
vegetation.tree.ficus.craterostoma.vswir.jpl195.jpl.asd.spectrum,0.11420523122000502,0.14761297837010412,0.11317715691914818
vegetation.tree.quercus.douglasii.vswir.vh078.ucsb.asd.spectrum,0.06575986140119826,0.10564069199993041,0.06078190746694153
vegetation.tree.calocedrus.decurrens.vswir.vh056.ucsb.asd.spectrum,0.07603663524563364,0.1614009312114441,0.06650927489825777
vegetation.tree.pinus.lambertiana.vswir.vh161.ucsb.asd.spectrum,0.07871478537410236,0.14053154374171134,0.07754575567755076
vegetation.tree.quercus.agrifolia.vswir.vh271.ucsb.asd.spectrum,0.08884066843219221,0.12851224624911292,0.08365854517539213
