NAME,X,Y,Z
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh035.ucsb.asd.spectrum,0.1240014359280063,0.14846076820557227,0.08325792049093811
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh036.ucsb.asd.spectrum,0.10432101273735275,0.12378385433601119,0.07169593617643215
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh037.ucsb.asd.spectrum,0.1147753342111194,0.13366433991660825,0.09182492427559799
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh038.ucsb.asd.spectrum,0.16152063914663567,0.18216406310180464,0.12788696906303998
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh039.ucsb.asd.spectrum,0.11308957326570321,0.13192280084085228,0.08780290435366987
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh040.ucsb.asd.spectrum,0.11888273443631489,0.1369652862802037,0.08733390869886733
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh117.ucsb.asd.spectrum,0.07982633616421587,0.09399160318730541,0.0605600195672874
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh118.ucsb.asd.spectrum,0.14613169852171545,0.16432229260659917,0.11721245147218519
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh119.ucsb.asd.spectrum,0.10248356185379862,0.11943081436000133,0.08039574054856305
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh120.ucsb.asd.spectrum,0.1309349368758383,0.14329029519348066,0.09525325080247367
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh121.ucsb.asd.spectrum,0.11402114188502534,0.13357391871436844,0.08476826042502662
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh122.ucsb.asd.spectrum,0.158462138075793,0.16973702483607206,0.11207645051377371
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh225.ucsb.asd.spectrum,0.12568743973452062,0.14369232008174443,0.08287380439305174
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh226.ucsb.asd.spectrum,0.1377875398136425,0.1588651353667084,0.1068398058397626
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh227.ucsb.asd.spectrum,0.13817828962048428,0.1571453823132567,0.0904701939053722
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh228.ucsb.asd.spectrum,0.141558303811902,0.16124178949870396,0.10923465539731901
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh229.ucsb.asd.spectrum,0.15247050186345595,0.17173193883664647,0.09818844593826673
vegetation.shrub.arctostaphylos.glandulosa.vswir.vh230.ucsb.asd.spectrum,0.1719245517627664,0.19604847704537193,0.10891024430522135
vegetation.shrub.baccharis.pilularis.vswir.vh001.ucsb.asd.spectrum,0.07039382463692187,0.08477967760315827,0.050906306233762834
