wl,value
816,0.2353
817,0.23582
818,0.23638
819,0.23691
820,0.23735
821,0.23791
822,0.23848
823,0.23902
824,0.23958
825,0.24011
826,0.24059
827,0.24105
828,0.24155
829,0.24215
830,0.24282
