wl,value
817,0.44067
818,0.4405
819,0.44031
820,0.44032
821,0.44037
822,0.44032
823,0.44021
824,0.44019
825,0.44016
826,0.44015
827,0.44013
828,0.44003
829,0.43994
830,0.4399
