wl,value
817,0.41742
818,0.41742
819,0.41743
820,0.41741
821,0.41735
822,0.41731
823,0.41728
824,0.41722
825,0.41719
826,0.41717
827,0.41714
828,0.41711
829,0.41705
830,0.41701
