wl,value
817,0.57071
818,0.57058
819,0.57039
820,0.57028
821,0.57019
822,0.57011
823,0.57
824,0.56982
825,0.56965
826,0.56949
827,0.56934
828,0.56916
829,0.56903
830,0.56892
