wl,value
816,0.43127
817,0.43116
818,0.43101
819,0.43085
820,0.43068
821,0.43052
822,0.43037
823,0.43023
824,0.43008
825,0.42994
826,0.42978
827,0.42961
828,0.42947
829,0.42931
830,0.42914
