wl,value
816,0.28896
817,0.2889
818,0.28882
819,0.28872
820,0.28863
821,0.28854
822,0.28848
823,0.28842
824,0.28834
825,0.28824
826,0.28816
827,0.28808
828,0.28798
829,0.2879
830,0.28785
