wl,value
817,0.38931
818,0.38936
819,0.38939
820,0.38944
821,0.38956
822,0.3897
823,0.3898
824,0.38984
825,0.38984
826,0.38991
827,0.39004
828,0.39004
829,0.39013
830,0.3902
